survived,pclass,name,age,fare,sibsp,parch,sex_male
0,3,"Haas, Miss. Aloisia",-0.3926006863479967,-0.4887217425035353,0,0,False
0,3,"Mineff, Mr. Ivan",-0.3926006863479967,-0.5067657377048297,0,0,True
0,3,"Hanna, Mr. Mansour",-0.4270446749319672,-0.519371194842938,0,0,True
0,1,"Allison, Miss. Helen Loraine",-1.9081361840426954,2.20974620470325,1,2,False
1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",1.3984867200184652,4.024561395087223,0,1,False
0,3,"Johnson, Mr. William Cahoone Jr",-0.7370405721877009,-0.6560759214298145,0,0,True
1,1,"Allison, Master. Hudson Trevor",-1.9825351993840714,2.20974620470325,1,2,True
1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",-0.8748165265235827,1.4032314328155877,1,0,False
0,2,"Abelson, Mr. Samuel",0.020727176659648322,-0.20223408027380307,1,0,True
1,1,"Francatelli, Miss. Laura Mabel",0.020727176659648322,0.42045961788430253,0,0,False
1,1,"Hays, Miss. Margaret Bechstein",-0.3926006863479967,0.91645391104535,0,0,False
0,2,"Lahtinen, Mrs. William (Anna Sylfven)",-0.25482473201211503,-0.16441392684413544,1,1,False
0,3,"Hendekovic, Mr. Ignjac",-0.11704877767623337,-0.5067657377048297,0,0,True
0,2,"Hart, Mr. Benjamin",0.9162708798428792,-0.159686407665427,1,1,True
1,3,"Nilsson, Miss. Helmina Josefina",-0.25482473201211503,-0.5075523968961668,0,0,False
1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",-0.3926006863479967,-0.16441392684413544,1,0,False
0,2,"Moraweck, Dr. Ernest",1.6740386286902287,-0.3913348474221412,0,0,True
1,1,"Wick, Miss. Mary Natalie",0.08961515382758917,2.461566023291677,0,2,False
1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",0.7096069483390568,1.887329396715333,1,1,False
0,3,"Dennis, Mr. Samuel",-0.5303766406838785,-0.5189778652472694,0,0,True
0,3,"Danoff, Mr. Yoto",-0.1859367548441742,-0.5067657377048297,0,0,True
1,2,"Slayter, Miss. Hilda Mary",0.020727176659648322,-0.4225364740016169,0,0,False
1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",-0.5303766406838785,-0.10768369669963401,1,1,False
1,1,"Young, Miss. Marie Grice",0.43405503966729336,1.908760186656254,0,0,False
0,3,"Nysveen, Mr. Johan Hansen",2.1562544688658143,-0.5381243179210387,0,0,True
1,2,"Ball, Mrs. (Ada E Hall)",0.43405503966729336,-0.410244924136975,0,0,False
1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",0.08961515382758917,-0.2679465968578506,1,1,False
1,1,"Hippach, Miss. Jean Gertrude",-0.9437045036915235,0.440315198434878,0,1,False
0,1,"Partner, Mr. Austen",1.0884908227627315,-0.11713873505705091,0,0,True
0,1,"Graham, Mr. George Edward",0.571830994003175,2.245911726420369,0,1,True
0,3,"Vander Planke, Mr. Leo Edmondus",-0.9437045036915235,-0.31569454056280594,2,0,True
0,1,"Pears, Mr. Thomas Clinton",-0.04816080050829252,0.6033351877781172,1,0,True
1,1,"Burns, Miss. Elizabeth Margaret",0.7784949255069976,1.887329396715333,0,0,False
1,3,"Dahl, Mr. Karl Edwart",1.054046834178761,-0.5038498038754023,0,0,True
0,1,"Blackwell, Mr. Stephen Weart",1.054046834178761,0.015231801946785766,0,0,True
1,2,"Navratil, Master. Edmond Roger",-1.9081361840426954,-0.16441392684413544,1,1,True
0,2,"Collander, Mr. Erik Gustaf",-0.11704877767623337,-0.410244924136975,0,0,True
0,2,"Sedgwick, Mr. Charles Frederick Waddington",-0.3237127091800559,-0.410244924136975,0,0,True
0,2,"Fox, Mr. Stanley Hubert",0.43405503966729336,-0.410244924136975,0,0,True
1,2,"Brown, Miss. Amelia ""Mildred""",-0.3926006863479967,-0.410244924136975,0,0,False
1,2,"Smith, Miss. Marion Elsie",0.7096069483390568,-0.410244924136975,0,0,False
1,3,"Coutts, Master. William Loch ""William""",-1.8392482068747544,-0.35540570166395696,1,1,True
0,3,"Dimic, Mr. Jovan",0.8473829026749384,-0.49226738188756664,0,0,True
0,3,"Odahl, Mr. Nils Martin",-0.4614886635159376,-0.48163046373547264,0,0,True
0,3,"Elias, Mr. Tannous",-1.0125924808594644,-0.519371194842938,1,1,True
0,3,"Arnold-Franchi, Mr. Josef",-0.3237127091800559,-0.3194765559057727,1,0,True
0,3,"Vanden Steen, Mr. Leo Peter",-0.11704877767623337,-0.47643019263889336,0,0,True
1,1,"Bowerman, Miss. Elsie Edith",-0.5303766406838785,0.3839782978860451,0,1,False
0,2,"Funk, Miss. Annie Clemmer",0.571830994003175,-0.410244924136975,0,0,False
0,3,"Skoog, Mr. Wilhelm",0.7096069483390568,-0.12848478108595124,1,4,True
0,2,"del Carlo, Mr. Sebastiano",-0.04816080050829252,-0.1318734668332494,1,0,True
0,3,"Barbara, Mrs. (Catherine David)",1.054046834178761,-0.3827458905782637,0,1,False
0,3,"Asim, Mr. Adola",0.36516706249935255,-0.5227598805902361,0,0,True
0,3,"Adahl, Mr. Mauritz Nils Martin",0.020727176659648322,-0.5189778652472694,0,0,True
1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",2.087366491697874,0.7669073513614297,1,0,False
1,1,"Aubart, Mme. Leontine Pauline",-0.3926006863479967,0.6543923949081686,0,0,False
1,1,"Harder, Mr. George Achilles",-0.3237127091800559,0.39233087877098716,1,0,True
0,3,"Wiklund, Mr. Jakob Alfred",-0.8059285493556418,-0.5332398451055971,1,0,True
0,3,"Beavan, Mr. William Thomas",-0.7370405721877009,-0.5038498038754023,0,0,True
0,1,"Ringhini, Mr. Sante",-0.5303766406838785,1.908760186656254,0,0,True
0,3,"Palsson, Miss. Stina Viola",-1.8392482068747544,-0.257546054664692,3,1,False
1,3,"Landergren, Miss. Aurora Adelia",-0.5303766406838785,-0.5189778652472694,0,0,False
0,1,"Widener, Mr. Harry Elkins",-0.1859367548441742,3.343405303757537,0,2,True
0,3,"Betros, Mr. Tannous",-0.6681525950197601,-0.5801992386115439,0,0,True
0,3,"Gustafsson, Mr. Karl Gideon",-0.7370405721877009,-0.5090500749719817,0,0,True
1,1,"Bidois, Miss. Rosalie",0.8473829026749384,3.6464392831127483,0,0,False
1,3,"Nakid, Miss. Maria (""Mary"")",-1.977024161210636,-0.3583991668079151,0,2,False
0,3,"Tikkanen, Mr. Juho",0.15850313099553,-0.5062135634647565,0,0,True
1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",0.36516706249935255,0.32724806774154364,1,0,False
0,2,"Davies, Mr. Charles Henry",-0.8059285493556418,0.7338147171104706,0,0,True
0,3,"Goodwin, Master. Sidney Leonard",-1.977024161210636,0.2308066764958912,5,2,True
1,2,"Buss, Miss. Kate",0.43405503966729336,-0.410244924136975,0,0,False
1,2,"Lehmann, Miss. Bertha",-0.8748165265235827,-0.4291550008518088,0,0,False
1,1,"Carter, Mr. William Ernest",0.43405503966729336,1.6131332843502428,1,2,True
1,3,"Jansson, Mr. Carl Olof",-0.5992646178518193,-0.5086567453763131,0,0,True
0,3,"Gustafsson, Mr. Johan Birger",-0.11704877767623337,-0.5062135634647565,2,0,True
1,1,"Newell, Miss. Marjorie",-0.4614886635159376,1.4859630184429855,1,0,False
1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",-0.3926006863479967,-0.3402776402920899,0,2,False
0,3,"Johansson, Mr. Erik",-0.5303766406838785,-0.5086567453763131,0,0,True
0,3,"Olsson, Miss. Elina",0.08961515382758917,-0.5075523968961668,0,0,False
0,2,"McKane, Mr. Peter David",1.122934811346702,-0.16441392684413544,0,0,True
0,2,"Pain, Dr. Alfred",-0.4614886635159376,-0.4575201159240595,0,0,True
1,2,"Trout, Mrs. William H (Jessie L)",-0.11704877767623337,-0.4168634509871669,0,0,False
1,3,"Niskanen, Mr. Juha",0.6407189711711159,-0.5062135634647565,0,0,True
0,3,"Adams, Mr. John",-0.25482473201211503,-0.5038498038754023,0,0,True
0,3,"Jussila, Miss. Mari Aina",-0.5992646178518193,-0.47028441770657237,1,0,False
0,3,"Hakkarainen, Mr. Pekka Pietari",-0.11704877767623337,-0.3563512054996986,1,0,True
0,3,"Oreskovic, Miss. Marija",-0.6681525950197601,-0.49226738188756664,0,0,False
0,2,"Gale, Mr. Shadrach",0.2962790853314117,-0.2589643104183045,1,0,True
0,3,"Widegren, Mr. Carl/Charles Peter",1.4673746971864061,-0.5095228268898525,0,0,True
1,2,"Richards, Master. William Rowe",-1.8392482068747544,-0.3015119830266806,1,1,True
0,3,"Birkeland, Mr. Hans Martin Monsen",-0.5992646178518193,-0.5090500749719817,0,0,True
1,1,"Minahan, Miss. Daisy E",0.22739110816347086,1.0458309829052286,1,0,False
1,3,"Sundman, Mr. Johan Julian",0.9851588570108202,-0.5062135634647565,0,0,True
1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0.2962790853314117,-0.04149842819771567,1,1,False
1,2,"Silven, Miss. Lyyli Karoliina",-0.8059285493556418,-0.410244924136975,0,2,False
0,2,"Matthews, Mr. William John",0.020727176659648322,-0.410244924136975,0,0,True
0,3,"Van Impe, Miss. Catharina",-1.3570323666991686,-0.19939756876657802,0,2,False
0,3,"Charters, Mr. David",-0.5992646178518193,-0.5098386251709902,0,0,True
0,3,"Zimmerman, Mr. Leo",-0.04816080050829252,-0.5071590673004983,0,0,True
0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",-0.11704877767623337,-0.38377081673620766,1,1,False
0,3,"Rosblom, Mr. Viktor Richard",-0.8059285493556418,-0.27385599583123615,1,1,True
1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",-0.11704877767623337,-0.16441392684413544,1,0,False
1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",-0.7370405721877009,-0.16441392684413544,0,0,False
1,3,"Pickard, Mr. Berk (Berk Trembisky)",0.15850313099553,-0.5038498038754023,0,0,True
1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",-0.11704877767623337,-0.15401338465097683,0,0,True
1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",0.8473829026749384,-0.16441392684413544,1,0,False
0,3,"Kallio, Mr. Nikolai Erland",-0.8748165265235827,-0.5213416248366236,0,0,True
0,1,"Silvey, Mr. William Baird",1.3984867200184652,0.4009973669293955,1,0,True
1,1,"Carter, Miss. Lucile Polk",-1.0814804580274051,1.6131332843502428,1,2,False
0,3,"Ford, Miss. Doolina Margaret ""Daisy""",-0.5992646178518193,-0.006042034357402272,2,2,False
1,2,"Richards, Mrs. Sidney (Emily Hocking)",-0.3926006863479967,-0.3015119830266806,2,3,False
0,2,"Kvillner, Mr. Johan Henrik Johannesson",0.08961515382758917,-0.4575201159240595,0,0,True
1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1.054046834178761,-0.159686407665427,1,1,False
0,3,"Hampe, Mr. Leon",-0.6681525950197601,-0.47643019263889336,0,0,True
0,3,"Petterson, Mr. Johan Emil",-0.3237127091800559,-0.5090500749719817,1,0,True
1,2,"Reynaldo, Ms. Encarnacion",-0.11704877767623337,-0.410244924136975,0,0,False
1,1,"Dodge, Master. Washington",-1.7703602297068137,0.891870811316066,0,2,True
1,2,"Mellinger, Miss. Madeleine Violet",-1.150368435195346,-0.28732942549055523,0,1,False
1,1,"Seward, Mr. Frederic Kimber",0.2962790853314117,-0.15401338465097683,0,0,True
1,3,"Baclini, Miss. Marie Catherine",-1.7014722525388728,-0.29189999103253056,2,1,False
1,1,"Peuchen, Major. Arthur Godfrey",1.5362626743543468,-0.0793185816273833,0,0,True
0,2,"West, Mr. Edwy Arthur",0.43405503966729336,-0.13132129259317626,1,2,True
0,1,"Foreman, Mr. Benjamin Laventall",0.020727176659648322,-0.13132129259317626,0,0,True
1,1,"Goldenberg, Mr. Samuel L",1.3295987428505243,1.0288913361840806,1,0,True
1,3,"Jalsevac, Mr. Ivan",-0.04816080050829252,-0.5067657377048297,0,0,True
0,1,"Millet, Mr. Francis Davis",2.431806377537578,-0.15401338465097683,0,0,True
1,2,"Toomey, Miss. Ellen",1.3984867200184652,-0.4575201159240595,0,0,False
1,1,"Anderson, Mr. Harry",1.2607107656825836,-0.15401338465097683,0,0,True
0,3,"Morley, Mr. William",0.2962790853314117,-0.5038498038754023,0,0,True
0,1,"Gee, Mr. Arthur H",1.1918227885146426,0.0719620320912872,0,0,True
0,2,"Milling, Mr. Jacob Christian",1.2607107656825836,-0.410244924136975,0,0,True
0,3,"Goncalves, Mr. Manuel Estanslas",0.571830994003175,-0.5227598805902361,0,0,True
0,1,"Smart, Mr. John Montgomery",1.8118145830261103,-0.15401338465097683,0,0,True
1,3,"Baclini, Miss. Helene Barbara",-1.9942461555026214,-0.29189999103253056,2,1,False
0,3,"Cacic, Mr. Luka",0.571830994003175,-0.49226738188756664,0,0,True
1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0.22739110816347086,-0.13132129259317626,1,2,False
1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",-0.4614886635159376,-0.3952738164018411,0,0,False
0,3,"Strandberg, Miss. Ida Sofia",-0.5303766406838785,-0.470048041747637,0,0,False
0,2,"Renouf, Mr. Peter Henry",0.2962790853314117,-0.2589643104183045,1,0,True
0,3,"Braund, Mr. Lewis Richard",-0.04816080050829252,-0.5228393029124385,1,0,True
0,3,"Karlsson, Mr. Nils August",-0.5303766406838785,-0.5138570164728924,0,0,True
1,3,"Hirvonen, Miss. Hildur E",-1.9081361840426954,-0.4237183537962941,0,1,False
0,3,"Goodwin, Master. Harold Victor",-1.4259203438671093,0.2308066764958912,5,2,True
0,3,"Rouse, Mr. Richard Henry",1.3984867200184652,-0.5038498038754023,0,0,True
1,3,"Turkula, Mrs. (Hedwig)",2.294030423201696,-0.47477556092634543,0,0,False
1,1,"Bishop, Mr. Dickinson H",-0.3237127091800559,1.066238737695877,1,0,True
1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0.36516706249935255,1.0458309829052286,1,0,False
0,1,"Kent, Mr. Edward Austin",1.949590537361992,-0.09444664299925036,0,0,True
0,3,"Somerton, Mr. Francis William",0.020727176659648322,-0.5038498038754023,0,0,True
1,3,"Coutts, Master. Eden Leslie ""Neville""",-1.4259203438671093,-0.35540570166395696,1,1,True
0,3,"Windelov, Mr. Einar",-0.5992646178518193,-0.5189778652472694,0,0,True
0,1,"Molson, Mr. Harry Markland",1.7429266058581694,-0.0793185816273833,0,0,True
0,1,"Artagaveytia, Mr. Ramon",2.845134240545223,0.2800522982766614,0,0,True
0,3,"Stanley, Mr. Edward Roland",-0.5992646178518193,-0.5038498038754023,0,0,True
1,1,"Eustis, Miss. Elizabeth Mussey",1.6740386286902287,0.823953379787069,1,0,False
0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",-0.3237127091800559,2.20974620470325,1,2,False
0,3,"Svensson, Mr. Olof",-0.3926006863479967,-0.5086567453763131,0,0,True
0,3,"Calic, Mr. Petar",-0.8748165265235827,-0.49226738188756664,0,0,True
0,3,"Canavan, Miss. Mary",-0.5992646178518193,-0.5095228268898525,0,0,False
0,3,"Laitinen, Miss. Kristina Sofia",0.5029430168352342,-0.47477556092634543,0,0,False
1,1,"Maioni, Miss. Roberta",-0.9437045036915235,0.9796457144033102,0,0,False
0,1,"Penasco y Castellana, Mr. Victor de Satode",-0.8059285493556418,1.4032314328155877,1,0,True
1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",0.22739110816347086,-0.16441392684413544,0,2,False
0,3,"Olsen, Mr. Henry Margido",-0.11704877767623337,-0.23012644342818298,0,0,True
1,3,"Lang, Mr. Fang",-0.25482473201211503,0.41226399063609354,0,0,True
1,3,"Daly, Mr. Eugene Patrick",-0.04816080050829252,-0.5095228268898525,0,0,True
1,1,"McGough, Mr. James Robert",0.43405503966729336,-0.1589772797886207,0,0,True
1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1.6740386286902287,0.46718263543131383,1,0,False
0,3,"Coleff, Mr. Satio",-0.3926006863479967,-0.5143297683907633,0,0,True
0,1,"Walker, Mr. William Anderson",1.1918227885146426,-0.012739983529796384,0,0,True
1,2,"Lemore, Mrs. (Amelia Milley)",0.2962790853314117,-0.4575201159240595,0,0,False
1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0.43405503966729336,-0.16441392684413544,1,0,False
0,3,"Pavlovic, Mr. Stefo",0.15850313099553,-0.5067657377048297,0,0,True
1,1,"Perreault, Miss. Anne",0.020727176659648322,1.1120162514071468,0,0,False
0,3,"Vovk, Mr. Janko",-0.5303766406838785,-0.5067657377048297,0,0,True
1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0.9851588570108202,0.440315198434878,0,1,False
0,3,"Farrell, Mr. James",0.7440509369230272,-0.5095228268898525,0,0,True
1,2,"Ridsdale, Miss. Lucy",1.3984867200184652,-0.4575201159240595,0,0,False
0,3,"Salonen, Mr. Johan Werner",0.6407189711711159,-0.5062135634647565,0,0,True
0,2,"Hocking, Mr. Richard George",-0.4614886635159376,-0.4386100392092257,2,1,True
1,2,"Quick, Miss. Phyllis May",-1.9081361840426954,-0.16441392684413544,1,1,False
0,3,"Elias, Mr. Joseph Jr",-0.8748165265235827,-0.519371194842938,1,1,True
0,3,"Cacic, Miss. Marija",0.020727176659648322,-0.49226738188756664,0,0,False
1,2,"Hart, Miss. Eva Miriam",-1.5636962982029912,-0.159686407665427,0,2,False
0,1,"Butt, Major. Archibald Willingham",1.054046834178761,-0.15401338465097683,0,0,True
1,1,"LeRoy, Miss. Bertha",0.020727176659648322,1.3564289929463738,0,0,False
1,1,"Frolicher, Miss. Hedwig Margaritha",-0.5303766406838785,0.27997287595445913,0,2,False
1,1,"Crosby, Miss. Harriet R",0.43405503966729336,0.6865395253233861,0,2,False
0,3,"Andersson, Miss. Ingeborg Constanzia",-1.4259203438671093,-0.06466327217338712,4,2,False
0,3,"Andersson, Miss. Sigrid Elisabeth",-1.2881443895312277,-0.06466327217338712,4,2,False
1,2,"Beane, Mr. Edward",0.15850313099553,-0.16441392684413544,1,0,True
0,1,"Douglas, Mr. Walter Donald",1.3984867200184652,1.3564289929463738,1,0,True
0,1,"Nicholson, Mr. Arthur Ernest",2.362918400369637,-0.16441392684413544,0,0,True
1,2,"Beane, Mrs. Edward (Ethel Clarke)",-0.7370405721877009,-0.16441392684413544,1,0,False
0,3,"Goldsmith, Mr. Frank John",0.22739110816347086,-0.2679465968578506,1,1,True
1,2,"Davies, Master. John Morgan Jr",-1.4948083210350502,0.03886939784032803,1,1,True
1,1,"Thayer, Mr. John Borland Jr",-0.8748165265235827,1.4407357879641176,0,2,True
0,2,"Sharp, Mr. Percival James R",-0.1859367548441742,-0.16441392684413544,0,0,True
1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",-0.5303766406838785,-0.5194506171651402,0,0,True
1,3,"Ohman, Miss. Velin",-0.5303766406838785,-0.5090500749719817,0,0,False
0,1,"Wright, Mr. George",2.225142446033755,-0.15401338465097683,0,0,True
1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1.2607107656825836,0.09276311647760442,1,0,False
1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0.6407189711711159,0.8501116889066986,1,1,False
1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0.43405503966729336,-0.32704058659170626,1,0,False
0,3,"Sivic, Mr. Husein",0.7096069483390568,-0.5067657377048297,0,0,True
0,2,"Norman, Mr. Robert Douglas",-0.11704877767623337,-0.4007898857795581,0,0,True
0,3,"Davies, Mr. Alfred J",-0.3926006863479967,-0.19939756876657802,2,0,True
0,3,"Stoytcheff, Mr. Ilia",-0.7370405721877009,-0.5067657377048297,0,0,True
0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",-0.04816080050829252,-0.257546054664692,0,4,False
1,3,"Jonsson, Mr. Carl",0.15850313099553,-0.5075523968961668,0,0,True
1,2,"Harris, Mr. George",2.225142446033755,-0.4575201159240595,0,0,True
1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1.6051506515222878,0.31739969978845817,2,0,False
1,1,"Flynn, Mr. John Irwin (""Irving"")",0.43405503966729336,-0.15708627211713735,0,0,True
0,3,"Rush, Mr. Alfred George John",-0.9437045036915235,-0.5038498038754023,0,0,True
0,3,"Patchett, Mr. George",-0.7370405721877009,-0.3818798090647243,0,0,True
1,2,"Garside, Miss. Ethel",0.2962790853314117,-0.410244924136975,0,0,False
1,1,"Silvey, Mrs. William Baird (Alice Munger)",0.6407189711711159,0.4009973669293955,1,0,False
1,3,"Jussila, Mr. Eiriik",0.15850313099553,-0.5062135634647565,0,0,True
1,2,"Christy, Miss. Julie Rachel",-0.3237127091800559,-0.0887736199848002,1,1,False
1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0.6407189711711159,1.4407357879641176,1,1,False
0,2,"Downton, Mr. William James",1.6740386286902287,-0.16441392684413544,0,0,True
0,1,"Ross, Mr. John Hugo",0.43405503966729336,0.10269090675289215,0,0,True
1,1,"Taussig, Miss. Ruth",-0.8059285493556418,0.8501116889066986,0,2,False
0,2,"Jarvis, Mr. John Denzil",1.1918227885146426,-0.3724247707073074,0,0,True
1,1,"Frolicher-Stehli, Mr. Maxmillian",2.087366491697874,0.8416021543850234,1,1,True
0,3,"Gilinski, Mr. Eliezer",-0.5303766406838785,-0.5038498038754023,0,0,True
0,3,"Rintamaki, Mr. Matti",0.36516706249935255,-0.5213416248366236,0,0,True
1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",1.5362626743543468,0.823953379787069,1,0,False
0,3,"Elsbury, Mr. William James",1.1918227885146426,-0.5189778652472694,0,0,True
0,2,"Chapman, Mr. John Henry",0.5029430168352342,-0.16441392684413544,1,0,True
0,3,"Van Impe, Mr. Jean Baptiste",0.43405503966729336,-0.19939756876657802,1,1,True
0,3,"Johnson, Mr. Alfred",1.3295987428505243,-0.6560759214298145,0,0,True
1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1.3295987428505243,0.42045961788430253,1,0,True
