survived,pclass,name,age,fare,sibsp,parch,sex_male
1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",-0.3926006863479967,-0.14550385012930164,2,1,False
0,3,"Torber, Mr. Ernst William",0.9851588570108202,-0.5038498038754023,0,0,True
1,1,"Homer, Mr. Harry (""Mr E Haven"")",0.36516706249935255,-0.15401338465097683,0,0,True
0,3,"Lindell, Mr. Edvard Bengtsson",0.43405503966729336,-0.3620242285141488,1,0,True
0,3,"Karaic, Mr. Milan",0.020727176659648322,-0.5067657377048297,0,0,True
1,1,"Daniel, Mr. Robert Williams",-0.1859367548441742,-0.0793185816273833,0,0,True
1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",-0.5303766406838785,0.13018994031160347,1,2,False
1,1,"Shutes, Miss. Elizabeth W",0.7096069483390568,2.245911726420369,0,0,False
0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0.6407189711711159,-0.06466327217338712,1,5,False
0,3,"Brocklebank, Mr. William Alfred",0.36516706249935255,-0.5038498038754023,0,0,True
1,2,"Herman, Miss. Alice",-0.3926006863479967,0.5730790650343832,1,2,False
0,3,"Danbom, Mr. Ernst Gilbert",0.2962790853314117,-0.38377081673620766,1,1,True
0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",-0.25482473201211503,-0.35162368632099017,1,0,False
1,2,"Becker, Miss. Marion Louise",-1.7703602297068137,0.08141707044870411,2,1,False
0,2,"Gavey, Mr. Lawrence",-0.25482473201211503,-0.4575201159240595,0,0,True
0,3,"Yasbeck, Mr. Antoni",-0.1859367548441742,-0.3827458905782637,1,0,True
1,1,"Kimball, Mr. Edwin Nelson Jr",0.8473829026749384,0.33772803225690456,1,0,True
1,3,"Nakid, Mr. Sahid",-0.6681525950197601,-0.3583991668079151,1,1,True
0,3,"Hansen, Mr. Henry Damsgaard",-0.5992646178518193,-0.5075523968961668,0,0,True
0,3,"Bowen, Mr. David John ""Dai""",-0.5992646178518193,-0.35162368632099017,0,0,True
0,1,"Sutton, Mr. Frederick",2.1562544688658143,-0.04488711394501392,0,0,True
0,2,"Kirkland, Rev. Charles Leonard",1.880702560194051,-0.4225364740016169,0,0,True
1,1,"Longley, Miss. Gretchen Fiske",-0.5992646178518193,0.818121512128214,0,0,False
0,3,"Bostandyeff, Mr. Guentcho",-0.25482473201211503,-0.5067657377048297,0,0,True
1,1,"Barkworth, Mr. Algernon Henry Wilson",3.4651260350566906,-0.0887736199848002,0,0,True
0,3,"Lundahl, Mr. Johan Svensson",1.4673746971864061,-0.5226804582680339,0,0,True
1,1,"Stahelin-Maeglin, Dr. Max",0.15850313099553,-0.0793185816273833,0,0,True
0,3,"Skoog, Miss. Mabel",-1.4259203438671093,-0.12848478108595124,3,2,False
1,2,"Davis, Miss. Mary",-0.11704877767623337,-0.410244924136975,0,0,False
0,3,"Leinonen, Mr. Antti Gustaf",0.15850313099553,-0.5062135634647565,0,0,True
0,2,"Collyer, Mr. Harvey",0.08961515382758917,-0.159686407665427,1,1,True
0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",0.7784949255069976,0.09441774819015235,0,5,False
0,3,"Jensen, Mr. Hans Peder",-0.6681525950197601,-0.5075523968961668,0,0,True
1,1,"Sagesser, Mlle. Emma",-0.3926006863479967,0.6543923949081686,0,0,False
0,3,"Skoog, Miss. Margit Elizabeth",-1.9081361840426954,-0.12848478108595124,3,2,False
1,3,"Baclini, Miss. Eugenie",-1.9942461555026214,-0.29189999103253056,2,1,False
1,1,"Harper, Mr. Henry Sleeper",1.2607107656825836,0.794879136838012,1,0,True
0,3,"Cor, Mr. Liudevit",-0.7370405721877009,-0.5067657377048297,0,0,True
1,1,"Simonius-Blumer, Col. Oberst Alfons",1.8118145830261103,0.015231801946785766,0,0,True
1,3,"Stanley, Miss. Amy Zillah Elsie",-0.4614886635159376,-0.5133048422328192,0,0,False
1,2,"Doling, Miss. Elsie",-0.8059285493556418,-0.22114415698863688,0,1,False
0,3,"Kalvik, Mr. Johannes Halvorsen",-0.5992646178518193,-0.4966015714706066,0,0,True
0,3,"Hegarty, Miss. Hanora ""Nora""",-0.8059285493556418,-0.5284329036046863,0,0,False
0,2,"Hickman, Mr. Leonard Mark",-0.3926006863479967,0.7338147171104706,2,0,True
0,3,"Bourke, Mrs. John (Catherine)",0.15850313099553,-0.3629697323498905,1,1,False
0,2,"Eitemiller, Mr. George Floyd",-0.4614886635159376,-0.410244924136975,0,0,True
0,1,"Newell, Mr. Arthur Webster",1.949590537361992,1.4859630184429855,0,2,True
1,1,"Frauenthal, Dr. Henry William",1.3984867200184652,1.8712558315077246,2,0,True
0,3,"Badt, Mr. Mohamed",0.7096069483390568,-0.5194506171651402,0,0,True
0,1,"Colley, Mr. Edward Pomeroy",1.1918227885146426,-0.17221433348900442,0,0,True
0,3,"Coleff, Mr. Peju",0.43405503966729336,-0.5143297683907633,0,0,True
1,3,"Lindqvist, Mr. Eino William",-0.6681525950197601,-0.5062135634647565,1,0,True
0,2,"Hickman, Mr. Lewis",0.15850313099553,0.7338147171104706,2,0,True
0,2,"Butler, Mr. Reginald Fenton",-0.3237127091800559,-0.410244924136975,0,0,True
0,3,"Cook, Mr. Jacob",0.9162708798428792,-0.5038498038754023,0,0,True
1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0.7096069483390568,0.08141707044870411,1,1,False
0,1,"Davidson, Mr. Thornton",0.08961515382758917,0.32724806774154364,1,0,True
0,2,"Mitchell, Mr. Henry Michael",2.776246263377282,-0.4575201159240595,0,0,True
1,2,"Wilhelms, Mr. Charles",0.08961515382758917,-0.410244924136975,0,0,True
0,3,"Edvardsson, Mr. Gustaf Hjalmar",-0.8059285493556418,-0.5090500749719817,0,0,True
0,3,"Sawyer, Mr. Frederick Charles",-0.3581566977640263,-0.5038498038754023,0,0,True
1,3,"Turja, Miss. Anna Sofia",-0.8059285493556418,-0.4699686194254346,0,0,False
0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",0.9162708798428792,0.2308066764958912,1,6,False
1,1,"Hassab, Mr. Hammad",-0.1859367548441742,0.794879136838012,0,0,True
0,3,"Olsvigen, Mr. Thor Anderson",-0.6681525950197601,-0.48163046373547264,0,0,True
0,3,"Goodwin, Mr. Charles Edward",-1.0814804580274051,0.2308066764958912,5,2,True
0,2,"Brown, Mr. Thomas William Solomon",2.087366491697874,0.08141707044870411,1,1,True
0,2,"Laroche, Mr. Joseph Philippe Lemercier",-0.3237127091800559,0.13018994031160347,1,2,True
0,3,"Panula, Mr. Jaako Arnold",-1.0814804580274051,0.09441774819015235,4,1,True
0,3,"Dakic, Mr. Branko",-0.7370405721877009,-0.4637453131785828,0,0,True
0,3,"Fischer, Mr. Eberhard Thelander",-0.8059285493556418,-0.5086567453763131,0,0,True
1,1,"Madill, Miss. Georgette Alexandra",-1.0125924808594644,3.340332416291376,0,1,False
1,1,"Dick, Mr. Albert Adrian",0.08961515382758917,0.4217984513157127,1,0,True
1,3,"Karun, Miss. Manca",-1.7703602297068137,-0.40236509516990376,0,1,False
0,3,"Saad, Mr. Khalil",-0.3237127091800559,-0.5194506171651402,0,0,True
0,1,"Weir, Col. John",2.087366491697874,-0.15401338465097683,0,0,True
0,2,"Chapman, Mr. Charles Henry",1.5362626743543468,-0.4007898857795581,0,0,True
0,3,"Kelly, Mr. James",0.9851588570108202,-0.5038498038754023,0,0,True
0,1,"Thayer, Mr. John Borland",1.3295987428505243,1.4407357879641176,1,1,True
0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0.8473829026749384,-0.5114138345613359,0,0,True
1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",-0.8059285493556418,3.6464392831127483,1,0,False
1,1,"Silverthorne, Mr. Spencer Victor",0.36516706249935255,-0.1589772797886207,0,0,True
0,3,"Barbara, Miss. Saiide",-0.8059285493556418,-0.3827458905782637,0,1,False
0,3,"Gallagher, Mr. Martin",-0.3237127091800559,-0.5096797805265856,0,0,True
0,3,"Hansen, Mr. Henrik Juul",-0.25482473201211503,-0.5075523968961668,1,0,True
0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0.6407189711711159,-0.16441392684413544,0,0,True
1,2,"Kelly, Mrs. Florence ""Fannie""",1.054046834178761,-0.4007898857795581,0,0,False
1,1,"Calderhead, Mr. Edward Pennington",0.8473829026749384,-0.1589772797886207,0,0,True
1,1,"Cleaver, Miss. Alice",-0.5303766406838785,2.20974620470325,0,0,False
1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",-0.3926006863479967,0.2800522982766614,0,0,False
1,1,"Taylor, Mr. Elmer Zebley",1.2607107656825836,0.32724806774154364,1,0,True
0,3,"Larsson, Mr. August Viktor",-0.04816080050829252,-0.47674599092003106,0,0,True
0,2,"Greenberg, Mr. Samuel",1.5362626743543468,-0.410244924136975,0,0,True
0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",-0.7370405721877009,-0.5114138345613359,0,0,True
1,1,"Endres, Miss. Caroline Louise",0.571830994003175,3.6464392831127483,0,0,False
1,2,"Troutt, Miss. Edwina Celia ""Winnie""",-0.1859367548441742,-0.4575201159240595,0,0,False
0,3,"Johnson, Mr. Malkolm Joackim",0.22739110816347086,-0.5090500749719817,0,0,True
1,2,"Harper, Miss. Annie Jessie ""Nina""",-1.6325842753709319,-0.03204338984029876,0,1,False
0,3,"Jensen, Mr. Svend Lauritz",-0.8748165265235827,-0.5226804582680339,1,0,True
0,2,"Gillespie, Mr. William Henry",0.2962790853314117,-0.410244924136975,0,0,True
0,2,"Hodges, Mr. Henry Price",1.3984867200184652,-0.410244924136975,0,0,True
1,1,"Chambers, Mr. Norman Campbell",-0.1859367548441742,0.34804915212786086,1,0,True
0,3,"Oreskovic, Mr. Luka",-0.6681525950197601,-0.49226738188756664,0,0,True
1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0.020727176659648322,-0.2589643104183045,3,0,False
0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",-0.3237127091800559,-0.16441392684413544,1,0,True
0,3,"Ilmakangas, Miss. Pieta Sofia",-0.3237127091800559,-0.5062135634647565,1,0,False
1,1,"Allen, Miss. Elisabeth Walton",-0.04816080050829252,3.340332416291376,0,0,False
0,3,"Hassan, Mr. Houssein G N",-1.2881443895312277,-0.30080285514987426,0,0,True
0,2,"Berriman, Mr. William John",-0.4614886635159376,-0.410244924136975,0,0,True
0,2,"Troupiansky, Mr. Moses Aaron",-0.4614886635159376,-0.410244924136975,0,0,True
0,3,"Williams, Mr. Leslie",-0.08260478909226295,-0.35162368632099017,0,0,True
0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1.2607107656825836,-0.006042034357402272,1,3,False
0,1,"Cavendish, Mr. Tyrell William",0.43405503966729336,0.8349836275348314,1,0,True
0,3,"McNamee, Mr. Neal",-0.3926006863479967,-0.35162368632099017,1,0,True
1,3,"Stranden, Mr. Juho",0.08961515382758917,-0.5062135634647565,0,0,True
0,1,"Crosby, Capt. Edward Gifford",2.776246263377282,0.6865395253233861,1,1,True
0,3,"Abbott, Mr. Rossmore Edward",-0.9437045036915235,-0.2731468679544299,1,1,True
1,2,"Sinkkonen, Miss. Anna",0.020727176659648322,-0.410244924136975,0,0,False
0,1,"Marvin, Mr. Daniel Warner",-0.7370405721877009,0.34804915212786086,1,0,True
0,3,"Connaghton, Mr. Michael",0.08961515382758917,-0.5095228268898525,0,0,True
1,2,"Wells, Miss. Joan",-1.7703602297068137,-0.22114415698863688,1,1,False
1,3,"Moor, Master. Meier",-1.6325842753709319,-0.4201727144122627,0,1,True
0,3,"Vande Velde, Mr. Johannes Joseph",0.22739110816347086,-0.47643019263889336,0,0,True
0,3,"Jonkoff, Mr. Lalio",-0.4614886635159376,-0.5067657377048297,0,0,True
1,2,"Herman, Mrs. Samuel (Jane Laver)",1.2607107656825836,0.5730790650343832,1,2,False
1,2,"Hamalainen, Master. Viljo",-1.9997571936760565,-0.3818798090647243,1,1,True
0,3,"Carlsson, Mr. August Sigfrid",-0.11704877767623337,-0.5086567453763131,0,0,True
0,2,"Bailey, Mr. Percy Andrew",-0.8059285493556418,-0.4386100392092257,0,0,True
0,3,"Theobald, Mr. Thomas Leonard",0.2962790853314117,-0.5038498038754023,0,0,True
1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0.22739110816347086,0.9796457144033102,0,0,False
0,3,"Nirva, Mr. Iisakki Antino Aijo",0.7784949255069976,-0.5213416248366236,0,0,True
1,3,"Barah, Mr. Hanna Assi",-0.6681525950197601,-0.519371194842938,0,0,True
1,1,"Carter, Mrs. William Ernest (Lucile Polk)",0.43405503966729336,1.6131332843502428,1,2,False
0,3,"Eklund, Mr. Hans Linus",-0.9437045036915235,-0.5090500749719817,0,0,True
1,1,"Hogeboom, Mrs. John C (Anna Andrews)",1.4673746971864061,0.818121512128214,1,0,False
0,3,"Mangan, Miss. Mary",0.055171165243618744,-0.5095228268898525,0,0,False
0,3,"Gronnestad, Mr. Daniel Danielsen",0.15850313099553,-0.4979404049020168,0,0,True
0,3,"Lievens, Mr. Rene Aime",-0.3926006863479967,-0.47643019263889336,0,0,True
0,3,"Jensen, Mr. Niels Peder",1.2607107656825836,-0.5075523968961668,0,0,True
0,2,"Mack, Mrs. (Mary)",1.880702560194051,-0.4575201159240595,0,0,False
1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1.6740386286902287,-0.22114415698863688,1,3,False
0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",-0.8059285493556418,-0.5095228268898525,0,0,True
1,3,"Emanuel, Miss. Virginia Ethel",-1.7014722525388728,-0.4201727144122627,0,0,False
1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0.9162708798428792,3.340332416291376,0,1,False
1,3,"Ayoub, Miss. Banoura",-1.150368435195346,-0.519371194842938,0,0,False
1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",-0.8748165265235827,0.4217984513157127,1,0,False
0,1,"Long, Mr. Milton Clyde",-0.04816080050829252,-0.0887736199848002,0,0,True
0,3,"Ali, Mr. William",-0.3237127091800559,-0.5227598805902361,0,0,True
0,3,"Harmer, Mr. Abraham (David Lishin)",-0.3237127091800559,-0.5189778652472694,0,0,True
1,3,"Sjoblom, Miss. Anna Sofia",-0.8059285493556418,-0.5143297683907633,0,0,False
0,3,"Rice, Master. George Hugh",-1.4948083210350502,-0.10531993711027979,4,1,True
1,3,"Dean, Master. Bertram Vere",-1.977024161210636,-0.2670010930221089,1,2,True
0,1,"Guggenheim, Mr. Benjamin",1.122934811346702,0.8416021543850234,0,0,True
0,2,"Gaskell, Mr. Alfred",-0.9437045036915235,-0.16441392684413544,0,0,True
0,3,"Dantcheff, Mr. Ristiu",-0.3237127091800559,-0.5067657377048297,0,0,True
0,2,"Otter, Mr. Richard",0.6407189711711159,-0.410244924136975,0,0,True
1,1,"Leader, Dr. Alice (Farnham)",1.3295987428505243,-0.16575276027554564,0,0,False
1,3,"Osman, Mrs. Mara",0.08961515382758917,-0.4918740522918981,0,0,False
0,3,"Ibrahim Shawah, Mr. Yousseff",0.020727176659648322,-0.519371194842938,0,0,True
0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0.020727176659648322,-0.19939756876657802,1,1,False
0,2,"Ponesell, Mr. Martin",0.2962790853314117,-0.410244924136975,0,0,True
1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0.08961515382758917,-0.159686407665427,1,1,False
1,1,"Carter, Master. William Thornton II",-1.2881443895312277,1.6131332843502428,1,2,True
1,3,"Thomas, Master. Assad Alexander",-2.0169791879680417,-0.4950244710725894,0,1,True
1,3,"Hedman, Mr. Oskar Arvid",-0.1859367548441742,-0.5241781363438487,0,0,True
0,3,"Johansson, Mr. Karl Johan",0.08961515382758917,-0.5090500749719817,0,0,True
0,1,"Andrews, Mr. Thomas Jr",0.6407189711711159,-0.6560759214298145,0,0,True
0,3,"Pettersson, Miss. Ellen Natalia",-0.8059285493556418,-0.5090500749719817,0,0,False
0,2,"Meyer, Mr. August",0.6407189711711159,-0.410244924136975,0,0,True
1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0.22739110816347086,0.34804915212786086,1,0,False
0,3,"Alexander, Mr. William",-0.25482473201211503,-0.5069226913415629,0,0,True
0,3,"Lester, Mr. James",0.6407189711711159,-0.19939756876657802,0,0,True
0,2,"Slemen, Mr. Richard James",0.36516706249935255,-0.4575201159240595,0,0,True
0,3,"Andersson, Miss. Ebba Iris Alfrida",-1.6325842753709319,-0.06466327217338712,4,2,False
0,3,"Tomlin, Mr. Ernest Portage",0.055171165243618744,-0.5038498038754023,0,0,True
0,3,"Heininen, Miss. Wendla Maria",-0.4614886635159376,-0.5062135634647565,0,0,False
0,2,"Mallet, Mr. Albert",0.08961515382758917,0.04367633934123873,1,1,True
0,3,"Holm, Mr. John Fredrik Alexander",0.9162708798428792,-0.5341059266191365,0,0,True
0,3,"Skoog, Master. Karl Thorsten",-1.3570323666991686,-0.12848478108595124,3,2,True
1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1.5362626743543468,1.1120162514071468,1,1,False
1,3,"Lulic, Mr. Nikola",-0.1859367548441742,-0.49226738188756664,0,0,True
0,1,"Reuchlin, Jonkheer. John George",0.571830994003175,-0.6560759214298145,0,0,True
1,3,"Moor, Mrs. (Beila)",-0.1859367548441742,-0.4201727144122627,0,1,False
0,3,"Panula, Master. Urho Abraham",-1.9081361840426954,0.09441774819015235,4,1,True
1,2,"Mallet, Master. Andre",-1.977024161210636,0.04367633934123873,0,2,True
1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",2.225142446033755,0.8567302157568903,0,0,False
1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",-1.0125924808594644,-0.3827458905782637,1,0,False
1,2,"Richards, Master. George Sibley",-1.9887351173291863,-0.3015119830266806,1,1,True
0,3,"Augustsson, Mr. Albert",-0.4614886635159376,-0.5075523968961668,0,0,True
0,3,"Allum, Mr. Owen George",-0.8059285493556418,-0.4991222846966939,0,0,True
1,1,"Compton, Miss. Sara Rebecca",0.6407189711711159,0.91645391104535,1,1,False
0,3,"Pasic, Mr. Jakob",-0.5992646178518193,-0.49226738188756664,0,0,True
1,3,"Chip, Mr. Chang",0.15850313099553,0.41226399063609354,0,0,True
0,3,"Alhomaki, Mr. Ilmari Rudolf",-0.6681525950197601,-0.5062135634647565,0,0,True
0,2,"Mudd, Mr. Thomas Charles",-0.9437045036915235,-0.4575201159240595,0,0,True
1,1,"Serepeca, Miss. Augusta",0.020727176659648322,-0.06986354326996638,0,0,False
0,3,"Lemberopolous, Mr. Peter L",0.33072307391538214,-0.5343423025780719,0,0,True
0,3,"Culumovic, Mr. Jeso",-0.8748165265235827,-0.49226738188756664,0,0,True
0,3,"Abbing, Mr. Anthony",0.8473829026749384,-0.5133048422328192,0,0,True
0,3,"Markoff, Mr. Marin",0.36516706249935255,-0.5067657377048297,0,0,True
0,2,"Harper, Rev. John",-0.11704877767623337,-0.03204338984029876,0,1,True
0,3,"Andersson, Master. Sigvard Harald Elias",-1.7703602297068137,-0.06466327217338712,4,2,True
0,3,"Svensson, Mr. Johan",3.0517981720490455,-0.5090500749719817,0,0,True
0,3,"Boulos, Miss. Nourelain",-1.4259203438671093,-0.36777667385080126,1,1,False
1,1,"Lines, Miss. Mary Conover",-0.9437045036915235,0.0889811011346376,0,1,False
0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0.9851588570108202,-0.16441392684413544,1,0,False
1,3,"Aks, Mrs. Sam (Leah Rosen)",-0.8059285493556418,-0.4792667041461184,0,1,False
1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",1.054046834178761,2.461566023291677,1,1,False
1,1,"Daly, Mr. Peter Denis ",1.4673746971864061,-0.15401338465097683,0,0,True
1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",-0.3926006863479967,-0.29189999103253056,0,3,False
0,3,"Hansen, Mr. Claus Peter",0.7784949255069976,-0.3892868861139247,2,0,True
0,2,"Giles, Mr. Frederick Edward",-0.5992646178518193,-0.4386100392092257,1,0,True
1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1.2607107656825836,-0.16575276027554564,0,0,False
0,2,"Gill, Mr. John William",-0.3926006863479967,-0.410244924136975,0,0,True
1,2,"Bystrom, Mrs. (Karolina)",0.8473829026749384,-0.410244924136975,0,0,False
1,2,"Duran y More, Miss. Asuncion",-0.1859367548441742,-0.39401440529263315,1,0,False
0,1,"Roebling, Mr. Washington Augustus II",0.08961515382758917,0.2988035303470907,0,0,True
1,3,"Johnson, Master. Harold Theodor",-1.7703602297068137,-0.4455443643405553,1,1,True
0,3,"Balkic, Mr. Cerin",-0.25482473201211503,-0.5067657377048297,0,0,True
1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1.1918227885146426,0.33772803225690456,1,1,False
0,1,"Carlsson, Mr. Frans Olof",0.22739110816347086,-0.5615255378556455,0,0,True
0,3,"Vander Cruyssen, Mr. Victor",1.1918227885146426,-0.48588523099631026,0,0,True
1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",-0.11704877767623337,-0.20223408027380307,1,0,False
1,3,"Najib, Miss. Adele Kiamie ""Jane""",-1.0125924808594644,-0.5194506171651402,0,0,False
0,3,"Gustafsson, Mr. Alfred Ossian",-0.6681525950197601,-0.4698910881109038,0,0,True
0,3,"Petroff, Mr. Nedelio",-0.7370405721877009,-0.5067657377048297,0,0,True
1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",1.8118145830261103,0.91645391104535,0,1,False
1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",-0.3237127091800559,-0.16441392684413544,0,1,False
0,3,"Markun, Mr. Johann",0.22739110816347086,-0.5067657377048297,0,0,True
0,3,"Dahlberg, Miss. Gerda Ulrika",-0.5303766406838785,-0.4572043176429218,0,0,False
0,2,"Banfield, Mr. Frederick James",-0.11704877767623337,-0.4575201159240595,0,0,True
0,3,"Sutehall, Mr. Henry Jr",-0.3237127091800559,-0.5227598805902361,0,0,True
0,3,"Rice, Mrs. William (Margaret Norton)",0.6407189711711159,-0.10531993711027979,0,5,False
0,2,"Montvila, Rev. Juozas",-0.1859367548441742,-0.410244924136975,0,0,True
1,1,"Graham, Miss. Margaret Edith",-0.7370405721877009,-0.0887736199848002,0,0,False
1,1,"Behr, Mr. Karl Howell",-0.25482473201211503,-0.0887736199848002,0,0,True
0,3,"Dooley, Mr. Patrick",0.15850313099553,-0.5095228268898525,0,0,True
